timestamp,employee_id,name,department,role,age,performance_score,job_satisfaction,promotion_status,attrition_risk,work_hours
2024-11-20 11:25:15,4370,Kristi Nelson,Engineering,Consultant,23,2.78,7.71,Promoted,Low,49
2024-11-20 11:25:16,5536,Jon Sanders,Marketing,Consultant,39,1.9,1.76,Promoted,High,33
2024-11-20 11:25:17,3663,Mr. Eric Mills,Marketing,Executive,39,2.99,7.87,Promoted,High,43
2024-11-20 11:25:18,3849,Roger Hughes,Sales,Manager,52,1.45,2.33,Not Promoted,High,60
2024-11-20 11:25:19,5683,Kathy Wagner,Operations,Executive,37,3.49,7.76,Promoted,Low,59
2024-11-20 11:25:20,3457,Alexander Weaver,Marketing,Developer,44,1.67,9.11,Promoted,High,41
2024-11-20 11:25:21,2560,Anthony Moyer DDS,Marketing,Developer,30,2.7,7.54,Not Promoted,Medium,53
2024-11-20 11:25:22,3456,Anthony Conley,Engineering,Consultant,51,4.13,6.43,Not Promoted,High,51
2024-11-20 11:25:23,9272,Charlene Pennington,Sales,Developer,60,3.38,3.3,Promoted,High,60
2024-11-20 11:25:24,7865,Matthew Robinson,Marketing,Analyst,52,2.09,6.27,Promoted,Medium,46
2024-11-20 11:25:25,3339,Christopher Wells,HR,Developer,47,3.6,3.96,Not Promoted,Low,52
2024-11-20 11:25:26,7293,Nancy Burgess,Engineering,Consultant,47,3.65,4.55,Not Promoted,Medium,49
2024-11-20 11:25:27,7312,Stephen Mercado,HR,Manager,53,2.05,4.92,Not Promoted,Medium,34
2024-11-20 11:25:28,9935,Brittney Smith,Operations,Developer,55,1.12,6.56,Promoted,High,54
2024-11-20 11:25:29,9636,John Lewis,Engineering,Executive,35,2.91,1.79,Not Promoted,High,41
2024-11-20 11:25:30,3412,Heather Mckee,Engineering,Consultant,50,4.03,8.27,Not Promoted,High,50
2024-11-20 11:25:31,2274,Nicole Smith,Marketing,Analyst,60,2.52,5.66,Promoted,Low,35
2024-11-20 11:25:32,6724,Mario Wood,Operations,Analyst,43,2.52,2.33,Promoted,High,37
2024-11-20 11:25:33,7808,Adam Morales,Sales,Developer,38,3.16,1.81,Not Promoted,High,50
2024-11-20 11:25:34,1396,Edward Greer,Engineering,Manager,36,4.29,6.83,Not Promoted,High,60
2024-11-20 11:25:35,1745,Alison Rodriguez,Engineering,Analyst,25,2.63,4.39,Not Promoted,Low,30
2024-11-20 11:25:36,5753,Natasha Maxwell,Operations,Consultant,38,4.69,9.59,Not Promoted,Medium,39
2024-11-20 11:25:37,7021,Kelly Walsh,HR,Developer,39,1.65,2.06,Promoted,High,60
2024-11-20 11:25:38,7705,Mrs. Theresa Phillips PhD,Engineering,Executive,45,1.32,5.7,Not Promoted,Low,53
2024-11-20 11:25:39,1643,Courtney Murray,Marketing,Consultant,31,4.57,2.7,Promoted,High,31
2024-11-20 11:25:40,1426,Brandon Peck,HR,Developer,28,2.47,4.29,Promoted,High,36
2024-11-20 11:25:41,9944,Scott Huffman,Marketing,Analyst,51,2.36,8.03,Promoted,Low,45
2024-11-20 11:25:42,8498,Justin Jackson,HR,Executive,38,1.82,6.52,Promoted,High,30
2024-11-20 11:25:43,6146,Nathaniel Rosario,Sales,Executive,49,4.56,7.63,Promoted,Medium,45
2024-11-20 11:25:44,2320,Gail Carey,Sales,Manager,53,1.36,8.71,Promoted,High,55
2024-11-20 11:25:45,6248,Roger Turner,Engineering,Consultant,46,4.38,4.89,Not Promoted,Medium,43
2024-11-20 11:25:46,2223,Leslie Smith,Sales,Consultant,42,2.58,5.07,Promoted,Low,33
2024-11-20 11:25:47,5952,Roberto Andrews,Operations,Manager,57,2.85,1.86,Promoted,High,57
2024-11-20 11:25:48,5506,Melissa Romero,Marketing,Analyst,50,3.42,4.2,Not Promoted,Medium,30
2024-11-20 11:25:49,8248,Pamela Lamb,Marketing,Analyst,37,4.61,2.46,Promoted,High,45
2024-11-20 11:25:50,1178,Charlotte Ballard,HR,Consultant,55,1.49,6.4,Promoted,Medium,41
2024-11-20 11:25:51,3480,Kenneth Riley,Operations,Manager,28,2.18,5.96,Not Promoted,Medium,44
2024-11-20 11:25:52,5058,James Smith,Sales,Manager,26,4.82,8.12,Promoted,High,46
2024-11-20 11:25:53,2722,Cindy Powers,Marketing,Executive,28,4.33,8.59,Promoted,Low,30
2024-11-20 11:25:54,6792,Beth Dixon,Engineering,Consultant,36,4.26,3.29,Not Promoted,High,44
2024-11-20 11:25:55,5592,Dana Allen,Engineering,Executive,38,1.97,2.1,Not Promoted,High,37
2024-11-20 11:25:56,1026,Tammy Jackson,Marketing,Consultant,32,1.64,6.87,Not Promoted,High,34
2024-11-20 11:25:57,7743,Timothy Walton,Engineering,Manager,36,1.9,9.47,Not Promoted,Low,51
2024-11-20 11:25:58,8755,Brittany Brown,HR,Manager,50,1.13,2.39,Not Promoted,High,39
2024-11-20 11:25:59,3948,Katherine Stark,Sales,Consultant,41,3.78,5.78,Promoted,Low,36
2024-11-20 11:26:00,1883,Jennifer Hays,Sales,Executive,23,1.69,6.24,Promoted,Low,49
2024-11-20 11:26:01,7353,Kimberly Hess,Operations,Analyst,46,2.52,4.06,Not Promoted,High,32
2024-11-20 11:26:02,1060,Jonathan Clark,Operations,Executive,35,1.09,5.61,Promoted,Medium,59
2024-11-20 11:26:03,7600,Amy Huynh,Sales,Consultant,30,2.4,5.6,Promoted,Medium,59
2024-11-20 11:26:04,9256,Richard King,Engineering,Analyst,34,2.95,9.79,Not Promoted,Medium,57
2024-11-20 11:26:05,6645,Samantha Lewis,Operations,Executive,28,1.42,8.67,Not Promoted,High,56
2024-11-20 11:26:06,8494,Meagan Thompson,Engineering,Manager,40,1.12,4.46,Promoted,Low,35
2024-11-20 11:26:07,3886,Thomas Lopez,Operations,Analyst,57,2.8,7.63,Not Promoted,Medium,30
2024-11-20 11:26:08,2850,Carrie Perkins,Operations,Executive,38,1.97,3.42,Promoted,Medium,56
2024-11-20 11:26:09,8673,Jackson Fuller,Sales,Consultant,46,3.24,4.75,Not Promoted,Low,40
2024-11-20 11:26:10,8026,Teresa Rivera,Marketing,Consultant,28,3.32,2.22,Not Promoted,High,57
2024-11-20 11:26:11,3967,Stephanie Lewis,Marketing,Manager,24,2.9,8.85,Not Promoted,Medium,45
2024-11-20 11:26:12,1990,Ethan Taylor,Engineering,Developer,45,1.75,1.99,Not Promoted,High,57
2024-11-20 11:26:13,7842,Zachary Hodges,Operations,Executive,46,2.62,7.64,Promoted,Low,42
2024-11-20 11:26:15,4104,Victoria Huff,HR,Manager,27,1.24,3.03,Not Promoted,High,31
2024-11-20 11:26:16,4015,Pamela Jones,Operations,Analyst,55,1.62,4.85,Not Promoted,Medium,52
2024-11-20 11:26:17,4111,Margaret Jackson,Engineering,Manager,22,3.59,4.96,Promoted,High,58
2024-11-20 11:26:18,3589,Jeffrey Wong,Operations,Analyst,53,2.88,3.5,Promoted,Medium,39
2024-11-20 11:26:19,6516,Meghan Zimmerman,Marketing,Executive,29,1.31,4.89,Not Promoted,Low,45
2024-11-20 11:26:20,5644,Jessica Taylor,Marketing,Developer,51,2.26,1.21,Not Promoted,High,32
2024-11-20 11:26:21,8518,Jennifer Nichols,Engineering,Analyst,41,4.75,8.11,Not Promoted,Low,46
2024-11-20 11:26:22,6461,Larry Holt,Engineering,Consultant,48,1.2,8.29,Promoted,Low,37
2024-11-20 11:26:23,2302,Lisa Washington,Marketing,Executive,42,4.72,4.59,Promoted,High,47
2024-11-20 11:26:24,7320,Christopher Walker,Sales,Manager,36,4.71,9.16,Not Promoted,High,56
2024-11-20 11:26:25,1571,George Phillips,Marketing,Developer,47,3.7,6.86,Promoted,Medium,50
2024-11-20 11:26:26,4301,Andre Cook,Marketing,Executive,44,4.43,2.64,Promoted,High,58
2024-11-20 11:26:27,7992,Jennifer Bond,Marketing,Manager,43,3.17,7.12,Promoted,Low,35
2024-11-20 11:26:28,8421,Melissa Thomas,Marketing,Manager,49,4.11,8.33,Promoted,High,52
2024-11-20 11:26:29,2269,Jesse Fields,Operations,Executive,45,1.55,1.24,Promoted,High,33
2024-11-20 11:26:30,5542,Kevin Pacheco,Engineering,Executive,46,3.69,3.0,Not Promoted,Low,49
2024-11-20 11:26:31,7593,Eric Taylor,Sales,Executive,58,1.66,4.84,Not Promoted,Low,42
2024-11-20 11:26:32,9943,Margaret Fuentes,HR,Developer,51,3.07,5.02,Promoted,Low,44
2024-11-20 11:26:33,6968,Danielle Weaver,HR,Developer,27,4.15,7.71,Promoted,High,40
2024-11-20 11:26:34,5940,Kevin Moore,Marketing,Analyst,50,2.31,6.9,Not Promoted,High,49
2024-11-20 11:26:35,2145,Natalie Ward,Marketing,Manager,30,2.55,9.25,Not Promoted,Low,35
2024-11-20 11:26:36,2011,Sonya Johnson,Marketing,Executive,48,2.73,6.97,Promoted,High,44
2024-11-20 11:26:37,7671,Nathaniel Guerra,Marketing,Manager,52,4.84,2.9,Not Promoted,High,36
2024-11-20 11:26:38,4360,Jason Dixon,Operations,Consultant,28,4.51,2.18,Promoted,High,32
2024-11-20 11:26:39,3920,Katherine Munoz,Operations,Executive,52,4.47,7.51,Not Promoted,Low,47
2024-11-20 11:26:40,5226,Judy Campbell,Operations,Developer,49,2.64,6.3,Not Promoted,High,50
2024-11-20 11:26:41,4391,Susan Schroeder,Marketing,Analyst,24,2.87,4.92,Not Promoted,Medium,51
2024-11-20 11:26:42,3316,Robert Vargas,Sales,Developer,59,2.46,6.53,Promoted,Low,47
2024-11-20 11:26:43,9902,Rachael Adams,Marketing,Consultant,36,3.78,6.38,Promoted,Medium,37
2024-11-20 11:26:44,1995,Cassie Joyce,Operations,Analyst,37,3.58,5.78,Promoted,Low,42
2024-11-20 11:26:45,2059,John Williams,HR,Developer,42,2.88,9.94,Promoted,Low,42
2024-11-20 11:26:46,9639,Lisa Walker,HR,Consultant,54,2.35,8.94,Promoted,Low,59
2024-11-20 11:26:47,7374,William Munoz,Sales,Executive,55,1.81,4.92,Promoted,Low,46
2024-11-20 11:26:48,8301,Mr. Joshua Swanson,Engineering,Consultant,32,2.92,7.81,Promoted,Medium,53
2024-11-20 11:26:49,9712,Michael Carter,HR,Consultant,24,3.66,4.74,Not Promoted,High,30
2024-11-20 11:26:50,3487,Lonnie King,Marketing,Consultant,26,2.26,9.53,Promoted,Medium,54
2024-11-20 11:26:51,1143,Leslie Wilcox,Sales,Executive,29,4.76,3.22,Promoted,Medium,40
2024-11-20 11:26:52,5684,Jeffrey Dorsey,Operations,Manager,54,3.25,4.12,Promoted,High,39
2024-11-20 11:26:53,2396,Barbara Chandler,HR,Executive,31,2.21,4.63,Promoted,Medium,54
2024-11-20 11:26:54,4759,Garrett Nunez,HR,Consultant,23,2.83,4.83,Promoted,Medium,58
2024-11-20 11:26:55,1285,Mr. Michael James PhD,HR,Developer,35,3.44,6.34,Not Promoted,Medium,30
2024-11-20 11:26:56,4176,Michelle Adams,HR,Manager,25,1.31,6.48,Promoted,Medium,55
2024-11-20 11:26:57,1495,Kimberly Simpson,Marketing,Manager,55,1.45,2.96,Promoted,High,44
2024-11-20 11:26:58,1322,Anthony Luna,Sales,Manager,34,4.55,7.69,Promoted,Low,50
2024-11-20 11:26:59,8826,Chase Huff,Operations,Developer,54,3.54,4.09,Promoted,Low,53
2024-11-20 11:27:00,4806,Elijah Dixon,Engineering,Executive,47,3.63,3.56,Not Promoted,Medium,33
2024-11-20 11:27:01,9467,Jesse Velez,Operations,Consultant,30,1.44,5.2,Not Promoted,Medium,34
2024-11-20 11:27:02,3152,Kara Henderson,HR,Consultant,33,1.49,9.95,Promoted,Low,51
2024-11-20 11:27:03,5864,Corey Olson,Operations,Analyst,40,2.45,5.97,Promoted,Low,45
2024-11-20 11:27:04,9077,Kenneth Thompson,Marketing,Executive,25,4.82,8.45,Promoted,Medium,30
2024-11-20 11:27:05,4808,Sean Cox,Engineering,Manager,32,4.02,9.78,Not Promoted,High,52
2024-11-20 11:27:06,5944,Jeffery White,Operations,Consultant,54,2.76,7.73,Not Promoted,High,46
2024-11-20 11:27:07,5787,Lydia Carter,Engineering,Developer,45,3.56,3.44,Not Promoted,High,37
2024-11-20 11:27:08,3228,Tiffany Garcia,Operations,Analyst,54,4.81,8.48,Promoted,Medium,38
2024-11-20 11:27:09,3743,Sandra Mitchell,Engineering,Executive,31,3.98,8.29,Promoted,Low,39
2024-11-20 11:27:10,9569,Marilyn Mcdonald DDS,Operations,Developer,40,1.87,3.32,Promoted,Low,49
2024-11-20 11:27:11,9161,Ronald Matthews,HR,Consultant,59,1.88,1.55,Promoted,High,58
2024-11-20 11:27:12,1075,Sarah Anderson,Sales,Consultant,32,1.47,4.25,Promoted,High,38
2024-11-20 11:27:13,4138,Michael Hunter,Marketing,Executive,55,5.0,9.5,Promoted,Medium,37
2024-11-20 11:27:14,5289,Christopher Oconnor,HR,Consultant,47,3.66,8.98,Not Promoted,High,51
2024-11-20 11:27:15,4937,John Fitzpatrick,HR,Manager,49,3.44,1.14,Not Promoted,High,45
2024-11-20 11:27:16,5356,William Williams,Marketing,Developer,38,3.59,5.68,Promoted,Medium,37
2024-11-20 11:27:17,3300,Jennifer King,Engineering,Consultant,28,3.75,5.16,Promoted,High,33
2024-11-20 11:27:18,9565,Mary Douglas,HR,Developer,32,3.27,4.8,Not Promoted,Low,34
2024-11-20 11:27:19,3200,Jamie Crawford,Operations,Developer,51,4.52,2.1,Not Promoted,High,53
2024-11-20 11:27:20,7743,Angela Guzman,HR,Developer,42,4.83,8.14,Not Promoted,Low,41
2024-11-20 11:27:21,8133,Henry Boyd,Operations,Consultant,28,2.52,8.7,Promoted,Medium,31
2024-11-20 11:27:22,3560,Robert Ramirez,Marketing,Developer,35,4.67,2.01,Not Promoted,High,56
2024-11-20 11:27:23,7775,Julie Jordan,HR,Analyst,40,4.26,1.0,Not Promoted,High,60
2024-11-20 11:27:24,3049,Kimberly Moore,Sales,Manager,33,2.69,5.25,Promoted,Medium,40
2024-11-20 11:27:25,5338,Rodney Mason,Operations,Developer,40,1.2,8.3,Not Promoted,Low,33
2024-11-20 11:27:26,5057,Jeremy Terrell,Marketing,Manager,44,2.42,2.49,Promoted,High,34
2024-11-20 11:27:27,8282,Monica Chase,Engineering,Manager,48,4.26,7.82,Promoted,Medium,60
2024-11-20 11:27:28,1287,Misty Guerrero,HR,Manager,24,4.54,7.25,Not Promoted,Medium,30
2024-11-20 11:27:29,5797,Jennifer Wolf,Operations,Consultant,30,4.17,3.82,Promoted,Medium,39
2024-11-20 11:27:30,7946,Erica Hamilton,Operations,Developer,29,1.74,1.04,Not Promoted,High,30
2024-11-20 11:27:31,5838,Jeffrey Gonzales,Marketing,Developer,31,2.23,1.38,Promoted,High,47
2024-11-20 11:27:32,1931,Helen King,Sales,Analyst,33,1.2,8.37,Promoted,High,42
2024-11-20 11:27:33,7599,Paul Barrett,Engineering,Manager,27,1.16,4.98,Promoted,Low,34
2024-11-20 11:27:34,7029,Tanya Hernandez,Engineering,Analyst,46,2.85,5.94,Not Promoted,Low,53
2024-11-20 11:27:35,3967,Jessica Evans,Marketing,Manager,49,2.17,6.78,Promoted,High,36
2024-11-20 11:27:36,7301,Amanda Dunn,Marketing,Consultant,35,3.78,7.46,Not Promoted,High,34
2024-11-20 11:27:37,5429,Breanna Solomon,Marketing,Consultant,47,3.87,2.25,Promoted,High,50
2024-11-20 11:27:38,9534,Cynthia Campos,Engineering,Consultant,44,3.23,6.79,Not Promoted,High,55
2024-11-20 11:27:39,1055,Phillip Wade,Engineering,Consultant,38,1.79,7.47,Not Promoted,High,48
2024-11-20 11:27:40,2984,James Hall DVM,Marketing,Manager,24,4.38,5.26,Not Promoted,Low,33
2024-11-20 11:27:41,1455,Jeremy Strong,HR,Manager,51,3.52,9.92,Promoted,Low,39
2024-11-20 11:27:42,6623,David Stein,Engineering,Executive,52,3.58,1.15,Not Promoted,High,39
2024-11-20 11:27:43,5977,Marc Webb,Engineering,Consultant,50,4.21,4.58,Not Promoted,High,40
2024-11-20 11:27:44,4457,Shelley Gray,Engineering,Analyst,51,5.0,1.55,Promoted,High,30
2024-11-20 11:27:45,3062,Michelle Robertson,HR,Developer,55,1.14,3.91,Not Promoted,Low,48
2024-11-20 11:27:46,4895,Colleen Medina,Engineering,Manager,51,2.11,9.78,Promoted,High,31
2024-11-20 11:27:47,8342,Sarah Hogan,Marketing,Analyst,42,3.04,7.04,Not Promoted,Low,57
2024-11-20 11:27:48,8985,Lori Briggs,Operations,Manager,28,4.78,8.99,Promoted,Low,54
2024-11-20 11:27:49,9272,Michael Rubio,Engineering,Developer,44,4.16,6.31,Promoted,Low,30
2024-11-20 11:27:50,1936,Carlos Crosby,HR,Executive,55,4.86,6.8,Promoted,High,54
2024-11-20 11:27:51,9204,Carrie Hughes,HR,Developer,33,1.93,9.86,Promoted,Medium,33
2024-11-20 11:27:52,9099,Connor Velez,Marketing,Consultant,41,2.71,1.72,Not Promoted,High,49
2024-11-20 11:27:53,5268,Denise Rosales,Marketing,Executive,27,1.14,6.43,Not Promoted,High,50
2024-11-20 11:27:54,6969,Christopher Huynh,Marketing,Analyst,25,2.46,7.41,Promoted,High,55
2024-11-20 11:27:55,5993,Jonathan Nguyen,Sales,Consultant,34,2.44,8.91,Not Promoted,High,59
2024-11-20 11:27:56,8373,Scott Owen,Operations,Developer,29,1.39,5.1,Promoted,High,30
2024-11-20 11:27:57,7059,Lisa Williams,Engineering,Executive,42,3.3,5.82,Not Promoted,Low,43
2024-11-20 11:27:58,4315,Mrs. Sarah Sutton,Engineering,Executive,33,4.68,2.14,Not Promoted,High,48
2024-11-20 11:27:59,8386,Michelle Parks,HR,Executive,48,4.79,2.01,Not Promoted,High,50
2024-11-20 11:28:00,7441,Christy Krause,Marketing,Manager,27,1.33,6.86,Not Promoted,Medium,54
2024-11-20 11:28:02,1917,Shawn Perez,Operations,Developer,29,3.22,5.34,Promoted,Low,44
2024-11-20 11:28:03,2811,Alan Gibson,Sales,Executive,38,4.58,3.3,Promoted,Medium,55
2024-11-20 11:28:04,3931,Ryan Jones,Sales,Developer,49,1.88,2.93,Not Promoted,High,60
2024-11-20 11:28:05,3846,Lisa Rodriguez,Sales,Executive,43,4.65,8.13,Promoted,High,39
2024-11-20 11:28:06,9549,Olivia Hall,Operations,Manager,28,4.78,9.46,Not Promoted,High,53
2024-11-20 11:28:07,7112,Sabrina Stout,Sales,Manager,53,1.67,4.17,Not Promoted,High,41
2024-11-20 11:28:08,5096,Mark Clarke,Operations,Manager,57,1.36,5.08,Not Promoted,High,35
2024-11-20 11:28:09,6301,Laura Davis,Operations,Analyst,44,3.31,8.4,Promoted,Medium,48
2024-11-20 11:28:10,4895,Susan King,Operations,Executive,29,2.41,2.94,Not Promoted,High,59
2024-11-20 11:28:11,8899,Melanie Montoya,Sales,Developer,51,1.14,8.29,Not Promoted,High,42
2024-11-20 11:28:12,6801,Brandon Lawson,Marketing,Analyst,24,2.79,8.9,Not Promoted,Low,57
2024-11-20 11:28:13,7373,Kristi Warren,HR,Manager,26,2.49,3.11,Promoted,Medium,54
2024-11-20 11:28:14,1125,Michael Stewart,HR,Manager,48,2.64,3.4,Promoted,High,47
2024-11-20 11:28:15,5139,Vanessa Lawrence,Engineering,Analyst,54,4.11,6.74,Not Promoted,High,42
2024-11-20 11:28:16,6467,Stacy Gilbert,Sales,Consultant,37,4.02,4.35,Promoted,High,41
2024-11-20 11:28:17,7648,Barbara Guerrero,Sales,Consultant,51,3.3,6.35,Not Promoted,Low,34
2024-11-20 11:28:18,6802,Nicolas Terry,Marketing,Manager,38,1.01,8.4,Not Promoted,High,60
2024-11-20 11:28:19,2103,Angela Marshall,Sales,Consultant,37,3.42,7.43,Not Promoted,High,33
2024-11-20 11:28:20,8886,James Dixon,HR,Consultant,42,3.2,6.6,Not Promoted,High,32
2024-11-20 11:28:21,7281,Michael Middleton,Sales,Developer,23,4.53,8.3,Promoted,Medium,39
2024-11-20 11:28:22,5457,David Black DVM,Engineering,Executive,35,4.31,9.89,Not Promoted,High,55
2024-11-20 11:28:23,6132,Alicia Scott,Marketing,Executive,34,3.43,6.41,Promoted,Low,44
2024-11-20 11:28:24,5377,Jeffery Trujillo,Engineering,Developer,60,2.97,7.44,Promoted,Low,54
2024-11-20 11:28:25,9819,Larry Rogers,Engineering,Executive,51,3.26,1.5,Not Promoted,High,39
2024-11-20 11:28:26,4014,Mr. Robert Marquez,Marketing,Manager,50,2.65,9.02,Not Promoted,High,44
2024-11-20 11:28:27,2470,John Green,HR,Consultant,30,4.58,6.92,Promoted,Medium,60
2024-11-20 11:28:28,5629,Jill Harrell,Marketing,Developer,42,3.78,8.95,Not Promoted,Low,45
2024-11-20 11:28:29,4111,Margaret Mason,Engineering,Executive,22,1.79,5.02,Not Promoted,High,56
2024-11-20 11:28:30,4245,Phillip Young,Marketing,Executive,45,2.03,5.09,Not Promoted,High,44
2024-11-20 11:28:31,3711,Christine Diaz,Marketing,Analyst,49,3.36,8.3,Not Promoted,High,50
2024-11-20 11:28:32,9238,Yvette Everett,Sales,Executive,40,3.93,8.66,Promoted,High,34
2024-11-20 11:28:33,3387,Ryan Stevenson,Marketing,Manager,26,2.07,1.2,Not Promoted,High,31
2024-11-20 11:28:34,8849,Jacob Jones,Operations,Executive,29,2.3,6.93,Not Promoted,High,50
2024-11-20 11:28:35,2439,Thomas Torres,Marketing,Analyst,48,3.47,8.26,Not Promoted,Medium,51
2024-11-20 11:28:36,8496,Samantha Soto,Marketing,Executive,43,3.8,9.83,Not Promoted,Medium,45
2024-11-20 11:28:37,1675,Kevin Griffin,Operations,Executive,38,3.5,8.21,Promoted,High,39
2024-11-20 11:28:38,8064,Cory Johnson,Engineering,Analyst,57,4.92,1.76,Promoted,High,55
2024-11-20 11:28:39,4571,John Myers,Sales,Executive,49,2.03,1.6,Promoted,High,46
2024-11-20 11:28:40,6524,Christine Thomas,Operations,Manager,32,1.57,7.13,Promoted,High,49
2024-11-20 11:28:41,1803,Misty Prince,Engineering,Executive,50,2.73,2.93,Not Promoted,High,31
2024-11-20 11:28:42,6717,Chase Hobbs,Engineering,Manager,57,1.27,5.39,Not Promoted,Low,40
2024-11-20 11:28:43,6331,Scott Chapman DDS,Sales,Developer,28,1.88,8.2,Promoted,Medium,37
2024-11-20 11:28:44,6433,Jeffrey Nelson,Sales,Executive,52,2.12,8.61,Promoted,Low,44
2024-11-20 11:28:45,8136,Jeremy Wright,Marketing,Analyst,35,2.76,9.78,Not Promoted,High,47
2024-11-20 11:28:46,3274,Michelle Thompson,Marketing,Consultant,40,1.88,1.59,Promoted,High,48
2024-11-20 11:28:47,8541,Robert Casey,Operations,Consultant,52,2.59,9.73,Not Promoted,Medium,49
2024-11-20 11:28:48,8777,Melissa Serrano,Operations,Developer,36,2.29,2.36,Promoted,High,60
2024-11-20 11:28:49,4741,Gary Phillips,Engineering,Consultant,23,1.01,3.23,Not Promoted,Medium,50
2024-11-20 11:28:50,6885,Adam Gould,Sales,Executive,33,2.23,2.75,Promoted,High,56
2024-11-20 11:28:51,4008,Julie Smith,Operations,Developer,38,3.72,4.41,Promoted,Low,57
2024-11-20 11:28:52,8504,Lawrence Rogers,Operations,Executive,27,4.51,1.73,Not Promoted,High,50
2024-11-20 11:28:53,3186,Brian Carter,Operations,Consultant,35,2.8,9.2,Not Promoted,High,60
2024-11-20 11:28:54,3683,Sarah Smith,HR,Manager,41,1.09,3.87,Promoted,Medium,39
2024-11-20 11:28:55,8612,Todd Hernandez,HR,Manager,23,1.23,9.88,Promoted,Medium,47
2024-11-20 11:28:56,8531,John Mcgee MD,Marketing,Consultant,28,2.18,1.09,Promoted,High,59
2024-11-20 11:28:57,4207,Gary Ward,Sales,Analyst,51,4.8,4.69,Not Promoted,Low,31
2024-11-20 11:28:58,1518,Sara Mata,Sales,Consultant,58,4.31,5.27,Promoted,Low,36
2024-11-20 11:28:59,6407,Darren Simmons,Sales,Manager,45,4.7,1.23,Not Promoted,High,30
2024-11-20 11:29:00,3165,Edward Burnett,Marketing,Analyst,39,4.41,5.46,Promoted,Low,58
2024-11-20 11:29:02,6198,Stephanie Shields,Marketing,Manager,30,2.78,5.45,Not Promoted,Medium,52
2024-11-20 11:29:03,6694,Kyle Perez,HR,Consultant,27,1.57,6.68,Not Promoted,Medium,58
2024-11-20 11:29:04,5490,Elizabeth Price,Marketing,Developer,50,2.2,5.72,Not Promoted,High,46
2024-11-20 11:29:05,7326,Gregory Anderson,Engineering,Consultant,35,3.6,8.97,Promoted,Low,53
2024-11-20 11:29:06,6313,Curtis Smith,Sales,Executive,51,1.92,8.6,Not Promoted,Low,45
2024-11-20 11:29:07,4617,Todd Johnson,Operations,Developer,24,2.34,9.39,Promoted,Low,60
2024-11-20 11:29:08,7112,Melissa Guzman,Marketing,Manager,55,3.05,7.75,Not Promoted,High,52
2024-11-20 11:29:09,9813,Emily Smith,Marketing,Manager,45,4.31,8.0,Not Promoted,Low,37
2024-11-20 11:29:10,1018,Donald Smith,HR,Manager,33,3.43,6.9,Promoted,Medium,32
2024-11-20 11:29:11,8302,Cynthia Reed,Sales,Consultant,50,1.37,3.83,Promoted,High,46
2024-11-20 11:29:12,1826,Michelle Stevens,Sales,Manager,49,1.87,9.23,Promoted,High,41
2024-11-20 11:29:13,4337,David Farmer,Marketing,Executive,33,2.72,9.43,Promoted,Medium,57
2024-11-20 11:29:14,1577,Jeff Yates,Engineering,Consultant,25,2.04,1.13,Not Promoted,High,36
2024-11-20 11:29:15,6970,Mrs. Denise Lester,Operations,Developer,36,4.22,2.65,Not Promoted,High,34
2024-11-20 11:29:16,4700,Jaime Warren,HR,Executive,30,3.65,1.19,Not Promoted,High,42
2024-11-20 11:29:17,7145,Margaret Weaver,HR,Consultant,53,2.79,2.22,Promoted,High,54
2024-11-20 11:29:18,9969,Daniel Crawford,Operations,Developer,52,1.53,2.79,Promoted,High,51
2024-11-20 11:29:19,6544,Jeffery Evans,Engineering,Consultant,32,3.01,7.36,Promoted,Low,60
2024-11-20 11:29:20,5402,Rachel Bruce,Engineering,Executive,44,4.37,9.78,Promoted,Low,33
2024-11-20 11:29:21,2921,Alexander Ward,HR,Analyst,22,2.94,6.37,Promoted,Low,58
2024-11-20 11:29:22,9656,Erin Ryan,Marketing,Executive,54,1.89,8.91,Promoted,Low,39
2024-11-20 11:29:23,9057,Samantha Frazier,Engineering,Consultant,55,2.16,3.58,Promoted,Medium,38
2024-11-20 11:29:24,6957,Karen Lewis,HR,Executive,35,3.01,6.56,Not Promoted,Low,50
2024-11-20 11:29:25,6508,Jasmine Suarez,Marketing,Consultant,37,1.07,5.62,Promoted,Medium,60
2024-11-20 11:29:26,9733,Rose Anderson,Engineering,Consultant,43,4.98,5.03,Promoted,Low,35
2024-11-20 11:29:27,9990,Kara Harper,HR,Consultant,31,2.76,5.11,Promoted,High,43
2024-11-20 11:29:28,1417,Amy Ward,Engineering,Analyst,46,4.24,5.52,Promoted,High,39
2024-11-20 11:29:29,5237,Jeffery Hart,Operations,Developer,32,4.22,5.69,Not Promoted,Medium,51
2024-11-20 11:29:30,3403,Brandy Harper,Engineering,Developer,34,2.4,3.82,Not Promoted,Medium,56
2024-11-20 11:29:31,9897,Ryan Berry,HR,Developer,60,1.94,4.41,Not Promoted,High,34
2024-11-20 11:29:32,1790,Stephanie Price,Marketing,Consultant,56,4.2,8.31,Not Promoted,High,36
2024-11-20 11:29:33,2391,Michael Parker,HR,Developer,34,4.46,2.31,Promoted,High,51
2024-11-20 11:29:34,1490,Jennifer Campbell,Marketing,Analyst,50,1.71,7.08,Not Promoted,Low,31
2024-11-20 11:29:35,4580,Amy Murray,Engineering,Developer,45,1.96,1.96,Promoted,High,35
